Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q96C45	reviewed	Serine/threonine-protein kinase ULK4 (EC 2.7.11.1) (Unc-51-like kinase 4)	ULK4	ULK4		Homo sapiens (Human)	9606	1275
P07911	reviewed	Uromodulin (Tamm-Horsfall urinary glycoprotein) (THP) [Cleaved into: Uromodulin, secreted form]	UMOD	UMOD		Homo sapiens (Human)	9606	640
P11172	reviewed	Uridine 5'-monophosphate synthase (UMP synthase) [Includes: Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10); Orotidine 5'-phosphate decarboxylase (ODC) (EC 4.1.1.23) (OMPdecase)]	UMPS OK/SW-cl.21	UMPS		Homo sapiens (Human)	9606	480
Q13432	reviewed	Protein unc-119 homolog A (Retinal protein 4) (hRG4)	UNC119 RG4	UNC119	RG4	Homo sapiens (Human)	9606	240
Q70J99	reviewed	Protein unc-13 homolog D (Munc13-4)	UNC13D	UNC13D		Homo sapiens (Human)	9606	1090
Q8IWX7	reviewed	Protein unc-45 homolog B (Unc-45B) (SMUNC45)	UNC45B CMYA4 UNC45	UNC45B	CMYA4 UNC45	Homo sapiens (Human)	9606	931
Q8N2C7	reviewed	Protein unc-80 homolog	UNC80 C2orf21 KIAA1843	UNC80	C2orf21 KIAA1843	Homo sapiens (Human)	9606	3258
Q9H1C4	reviewed	Protein unc-93 homolog B1 (Unc-93B1) (hUNC93B1)	UNC93B1 UNC93 UNC93B	UNC93B1	UNC93 UNC93B	Homo sapiens (Human)	9606	597
P13051	reviewed	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)	UNG DGU UNG1 UNG15	UNG	DGU UNG1 UNG15	Homo sapiens (Human)	9606	313
Q9UBR1	reviewed	Beta-ureidopropionase (EC 3.5.1.6) (BUP-1) (Beta-alanine synthase) (N-carbamoyl-beta-alanine amidohydrolase)	UPB1 BUP1	UPB1	BUP1	Homo sapiens (Human)	9606	384
Q9BZI7	reviewed	Regulator of nonsense transcripts 3B (Nonsense mRNA reducing factor 3B) (Up-frameshift suppressor 3 homolog B) (hUpf3B) (Up-frameshift suppressor 3 homolog on chromosome X) (hUpf3p-X)	UPF3B RENT3B UPF3X	UPF3B	RENT3B UPF3X	Homo sapiens (Human)	9606	483
O75631	reviewed	Uroplakin-3a (UP3a) (Uroplakin III) (UPIII)	UPK3A UPK3	UPK3A	UPK3	Homo sapiens (Human)	9606	287
Q9BRT2	reviewed	Ubiquinol-cytochrome-c reductase complex assembly factor 2 (Breast cancer-associated protein SGA-81M) (Mitochondrial nucleoid factor 1) (Mitochondrial protein M19)	UQCC2 C6orf125 MNF1	UQCC2	C6orf125 MNF1	Homo sapiens (Human)	9606	126
Q6UW78	reviewed	Ubiquinol-cytochrome-c reductase complex assembly factor 3 (Assembly factor CBP4 homolog)	UQCC3 C11orf83 UNQ655/PRO1286	UQCC3	C11orf83	Homo sapiens (Human)	9606	93
P14927	reviewed	Cytochrome b-c1 complex subunit 7 (Complex III subunit 7) (Complex III subunit VII) (QP-C) (Ubiquinol-cytochrome c reductase complex 14 kDa protein)	UQCRB UQBP	UQCRB	UQBP	Homo sapiens (Human)	9606	111
P22695	reviewed	Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)	UQCRC2	UQCRC2		Homo sapiens (Human)	9606	453
O14949	reviewed	Cytochrome b-c1 complex subunit 8 (Complex III subunit 8) (Complex III subunit VIII) (Ubiquinol-cytochrome c reductase complex 9.5 kDa protein) (Ubiquinol-cytochrome c reductase complex ubiquinone-binding protein QP-C)	UQCRQ	UQCRQ		Homo sapiens (Human)	9606	82
Q96N76	reviewed	Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	UROC1	UROC1		Homo sapiens (Human)	9606	676
P06132	reviewed	Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)	UROD	UROD		Homo sapiens (Human)	9606	367
P10746	reviewed	Uroporphyrinogen-III synthase (UROIIIS) (UROS) (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)	UROS	UROS		Homo sapiens (Human)	9606	265
Q9BQ65	reviewed	U6 snRNA phosphodiesterase (hUsb1) (EC 3.1.4.-)	USB1 C16orf57	USB1	C16orf57	Homo sapiens (Human)	9606	265
P22415	reviewed	Upstream stimulatory factor 1 (Class B basic helix-loop-helix protein 11) (bHLHb11) (Major late transcription factor 1)	USF1 BHLHB11 USF	USF1	BHLHB11 USF	Homo sapiens (Human)	9606	310
Q9Y6N9	reviewed	Harmonin (Antigen NY-CO-38/NY-CO-37) (Autoimmune enteropathy-related antigen AIE-75) (Protein PDZ-73) (Renal carcinoma antigen NY-REN-3) (Usher syndrome type-1C protein)	USH1C AIE75	USH1C	AIE75	Homo sapiens (Human)	9606	552
Q495M9	reviewed	Usher syndrome type-1G protein (Scaffold protein containing ankyrin repeats and SAM domain)	USH1G SANS	USH1G	SANS	Homo sapiens (Human)	9606	461
O75445	reviewed	Usherin (Usher syndrome type IIa protein) (Usher syndrome type-2A protein)	USH2A	USH2A		Homo sapiens (Human)	9606	5202
Q9Y5T5	reviewed	Ubiquitin carboxyl-terminal hydrolase 16 (EC 3.4.19.12) (Deubiquitinating enzyme 16) (Ubiquitin thioesterase 16) (Ubiquitin-processing protease UBP-M) (Ubiquitin-specific-processing protease 16)	USP16 MSTP039	USP16		Homo sapiens (Human)	9606	823
A6NNY8	reviewed	Ubiquitin carboxyl-terminal hydrolase 27 (EC 3.4.19.12) (Deubiquitinating enzyme 27) (Ubiquitin carboxyl-terminal hydrolase 22-like) (Ubiquitin thioesterase 27) (Ubiquitin-specific-processing protease 27) (X-linked ubiquitin carboxyl-terminal hydrolase 27)	USP27X USP22L USP27	USP27X	USP22L USP27	Homo sapiens (Human)	9606	438
P35125	reviewed	Ubiquitin carboxyl-terminal hydrolase 6 (EC 3.4.19.12) (Deubiquitinating enzyme 6) (Proto-oncogene TRE-2) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6)	USP6 HRP1 TRE2	USP6	HRP1 TRE2	Homo sapiens (Human)	9606	1406
Q93008	reviewed	Probable ubiquitin carboxyl-terminal hydrolase FAF-X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)	USP9X DFFRX FAM USP9	USP9X	DFFRX FAM USP9	Homo sapiens (Human)	9606	2570
O00507	reviewed	Probable ubiquitin carboxyl-terminal hydrolase FAF-Y (EC 3.4.19.12) (Deubiquitinating enzyme FAF-Y) (Fat facets protein-related, Y-linked) (Ubiquitin thioesterase FAF-Y) (Ubiquitin-specific protease 9, Y chromosome) (Ubiquitin-specific-processing protease FAF-Y)	USP9Y DFFRY	USP9Y	DFFRY	Homo sapiens (Human)	9606	2555
Q9P2Y5	reviewed	UV radiation resistance-associated gene protein (p63)	UVRAG	UVRAG		Homo sapiens (Human)	9606	699
Q2YD98	reviewed	UV-stimulated scaffold protein A	UVSSA KIAA1530	UVSSA	KIAA1530	Homo sapiens (Human)	9606	709
Q08AM6	reviewed	Protein VAC14 homolog (Tax1-binding protein 2)	VAC14 TAX1BP2 TRX	VAC14	TAX1BP2 TRX	Homo sapiens (Human)	9606	782
Q8TAA9	reviewed	Vang-like protein 1 (Loop-tail protein 2 homolog) (LPP2) (Strabismus 2) (Van Gogh-like protein 1)	VANGL1 STB2	VANGL1	STB2	Homo sapiens (Human)	9606	524
Q9ULK5	reviewed	Vang-like protein 2 (Loop-tail protein 1 homolog) (Strabismus 1) (Van Gogh-like protein 2)	VANGL2 KIAA1215 STB1	VANGL2	KIAA1215 STB1	Homo sapiens (Human)	9606	521
O95292	reviewed	Vesicle-associated membrane protein-associated protein B/C (VAMP-B/VAMP-C) (VAMP-associated protein B/C) (VAP-B/VAP-C)	VAPB UNQ484/PRO983	VAPB		Homo sapiens (Human)	9606	243
P26640	reviewed	Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)	VARS G7A VARS2	VARS	G7A VARS2	Homo sapiens (Human)	9606	1264
Q5ST30	reviewed	Valine--tRNA ligase, mitochondrial (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS) (Valyl-tRNA synthetase-like)	VARS2 KIAA1885 VARS2L VARSL	VARS2	KIAA1885 VARS2L VARSL	Homo sapiens (Human)	9606	1063
Q5SQQ9	reviewed	Ventral anterior homeobox 1	VAX1	VAX1		Homo sapiens (Human)	9606	334
P13611	reviewed	Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Glial hyaluronate-binding protein) (GHAP) (Large fibroblast proteoglycan) (PG-M)	VCAN CSPG2	VCAN	CSPG2	Homo sapiens (Human)	9606	3396
P18206	reviewed	Vinculin (Metavinculin) (MV)	VCL	VCL		Homo sapiens (Human)	9606	1134
P55072	reviewed	Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP)	VCP	VCP		Homo sapiens (Human)	9606	806
P11473	reviewed	Vitamin D3 receptor (VDR) (1,25-dihydroxyvitamin D3 receptor) (Nuclear receptor subfamily 1 group I member 1)	VDR NR1I1	VDR	NR1I1	Homo sapiens (Human)	9606	427
P15692	reviewed	Vascular endothelial growth factor A (VEGF-A) (Vascular permeability factor) (VPF)	VEGFA VEGF	VEGFA	VEGF	Homo sapiens (Human)	9606	232
P49767	reviewed	Vascular endothelial growth factor C (VEGF-C) (Flt4 ligand) (Flt4-L) (Vascular endothelial growth factor-related protein) (VRP)	VEGFC	VEGFC		Homo sapiens (Human)	9606	419
P40337	reviewed	von Hippel-Lindau disease tumor suppressor (Protein G7) (pVHL)	VHL	VHL		Homo sapiens (Human)	9606	213
P09327	reviewed	Villin-1	VIL1 VIL	VIL1	VIL	Homo sapiens (Human)	9606	827
P08670	reviewed	Vimentin	VIM	VIM		Homo sapiens (Human)	9606	466
Q9H9C1	reviewed	Spermatogenesis-defective protein 39 homolog (hSPE-39) (VPS33B-interacting protein in apical-basolateral polarity regulator) (VPS33B-interacting protein in polarity and apical restriction)	VIPAS39 C14orf133 SPE39 VIPAR	VIPAS39	C14orf133 SPE39 VIPAR	Homo sapiens (Human)	9606	493
Q9BQB6	reviewed	Vitamin K epoxide reductase complex subunit 1 (EC 1.17.4.4) (Vitamin K1 2,3-epoxide reductase subunit 1)	VKORC1 VKOR MSTP134 MSTP576 UNQ308/PRO351	VKORC1	VKOR	Homo sapiens (Human)	9606	163
P98155	reviewed	Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R)	VLDLR	VLDLR		Homo sapiens (Human)	9606	873
Q3ZAQ7	reviewed	Vacuolar ATPase assembly integral membrane protein VMA21 (Myopathy with excessive autophagy protein)	VMA21 MEAX XMEA	VMA21	MEAX XMEA	Homo sapiens (Human)	9606	101
Q9H270	reviewed	Vacuolar protein sorting-associated protein 11 homolog (hVPS11) (RING finger protein 108)	VPS11 RNF108 PP3476	VPS11	RNF108	Homo sapiens (Human)	9606	941
Q96RL7	reviewed	Vacuolar protein sorting-associated protein 13A (Chorea-acanthocytosis protein) (Chorein)	VPS13A CHAC KIAA0986	VPS13A	CHAC KIAA0986	Homo sapiens (Human)	9606	3174
Q7Z7G8	reviewed	Vacuolar protein sorting-associated protein 13B (Cohen syndrome protein 1)	VPS13B CHS1 COH1 KIAA0532	VPS13B	CHS1 COH1 KIAA0532	Homo sapiens (Human)	9606	4022
Q709C8	reviewed	Vacuolar protein sorting-associated protein 13C	VPS13C KIAA1421	VPS13C	KIAA1421	Homo sapiens (Human)	9606	3753
Q9H269	reviewed	Vacuolar protein sorting-associated protein 16 homolog (hVPS16)	VPS16	VPS16		Homo sapiens (Human)	9606	839
Q96AX1	reviewed	Vacuolar protein sorting-associated protein 33A (hVPS33A)	VPS33A	VPS33A		Homo sapiens (Human)	9606	596
Q9H267	reviewed	Vacuolar protein sorting-associated protein 33B (hVPS33B)	VPS33B	VPS33B		Homo sapiens (Human)	9606	617
Q96QK1	reviewed	Vacuolar protein sorting-associated protein 35 (hVPS35) (Maternal-embryonic 3) (Vesicle protein sorting 35)	VPS35 MEM3 TCCCTA00141	VPS35	MEM3	Homo sapiens (Human)	9606	796
Q8NEZ2	reviewed	Vacuolar protein sorting-associated protein 37A (hVps37A) (ESCRT-I complex subunit VPS37A) (Hepatocellular carcinoma-related protein 1)	VPS37A HCRP1	VPS37A	HCRP1	Homo sapiens (Human)	9606	397
Q86XT2	reviewed	Vacuolar protein sorting-associated protein 37D (ESCRT-I complex subunit VPS37D) (Williams-Beuren syndrome chromosomal region 24 protein)	VPS37D WBSCR24	VPS37D	WBSCR24	Homo sapiens (Human)	9606	251
Q9NRW7	reviewed	Vacuolar protein sorting-associated protein 45 (h-VPS45) (hlVps45)	VPS45 VPS45A VPS45B	VPS45	VPS45A VPS45B	Homo sapiens (Human)	9606	570
Q5VIR6	reviewed	Vacuolar protein sorting-associated protein 53 homolog	VPS53 PP13624	VPS53		Homo sapiens (Human)	9606	699
Q99986	reviewed	Serine/threonine-protein kinase VRK1 (EC 2.7.11.1) (Vaccinia-related kinase 1)	VRK1	VRK1		Homo sapiens (Human)	9606	396
Q9NZR4	reviewed	Visual system homeobox 1 (Homeodomain protein RINX) (Retinal inner nuclear layer homeobox protein) (Transcription factor VSX1)	VSX1 RINX	VSX1	RINX	Homo sapiens (Human)	9606	365
P58304	reviewed	Visual system homeobox 2 (Ceh-10 homeodomain-containing homolog) (Homeobox protein CHX10)	VSX2 CHX10 HOX10	VSX2	CHX10 HOX10	Homo sapiens (Human)	9606	361
Q502W6	reviewed	von Willebrand factor A domain-containing protein 3B (VWA domain-containing protein 3B)	VWA3B	VWA3B		Homo sapiens (Human)	9606	1294
P04275	reviewed	von Willebrand factor (vWF) [Cleaved into: von Willebrand antigen 2 (von Willebrand antigen II)]	VWF F8VWF	VWF	F8VWF	Homo sapiens (Human)	9606	2813
Q9BTA9	reviewed	WW domain-containing adapter protein with coiled-coil	WAC KIAA1844	WAC	KIAA1844	Homo sapiens (Human)	9606	647
P42768	reviewed	Wiskott-Aldrich syndrome protein (WASp)	WAS IMD2	WAS	IMD2	Homo sapiens (Human)	9606	502
Q2M389	reviewed	WASH complex subunit 4 (Strumpellin and WASH-interacting protein) (SWIP) (WASH complex subunit SWIP)	WASHC4 KIAA1033	WASHC4	KIAA1033	Homo sapiens (Human)	9606	1173
Q12768	reviewed	WASH complex subunit 5 (Strumpellin) (WASH complex subunit strumpellin)	WASHC5 KIAA0196	WASHC5	KIAA0196	Homo sapiens (Human)	9606	1159
Q6IS24	reviewed	Polypeptide N-acetylgalactosaminyltransferase 17 (EC 2.4.1.41) (Polypeptide GalNAc transferase-like protein 3) (GalNAc-T-like protein 3) (pp-GaNTase-like protein 3) (Protein-UDP acetylgalactosaminyltransferase-like protein 3) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase-like protein 3) (Williams-Beuren syndrome chromosomal region 17 protein)	GALNT17 WBSCR17	GALNT17	WBSCR17	Homo sapiens (Human)	9606	598
Q8N6F8	reviewed	Methyltransferase-like protein 27 (Williams-Beuren syndrome chromosomal region 27 protein)	METTL27 WBSCR27	METTL27	WBSCR27	Homo sapiens (Human)	9606	245
Q9H6R7	reviewed	WD repeat and coiled-coil-containing protein	WDCP C2orf44 PP384	WDCP	C2orf44	Homo sapiens (Human)	9606	721
O95876	reviewed	WD repeat-containing and planar cell polarity effector protein fritz homolog (hFRTZ) (Bardet-Biedl syndrome 15 protein) (WD repeat-containing and planar cell polarity effector protein)	WDPCP BBS15 C2orf86 FRITZ	WDPCP	BBS15 C2orf86 FRITZ	Homo sapiens (Human)	9606	746
Q8WWQ0	reviewed	PH-interacting protein (PHIP) (DDB1- and CUL4-associated factor 14) (IRS-1 PH domain-binding protein) (WD repeat-containing protein 11)	PHIP DCAF14 WDR11	PHIP	DCAF14 WDR11	Homo sapiens (Human)	9606	1821
Q9BZH6	reviewed	WD repeat-containing protein 11 (Bromodomain and WD repeat-containing protein 2) (WD repeat-containing protein 15)	WDR11 BRWD2 KIAA1351 WDR15	WDR11	BRWD2 KIAA1351 WDR15	Homo sapiens (Human)	9606	1224
Q8NEZ3	reviewed	WD repeat-containing protein 19 (Intraflagellar transport 144 homolog)	WDR19 IFT144 KIAA1638	WDR19	IFT144 KIAA1638	Homo sapiens (Human)	9606	1342
Q96EX3	reviewed	WD repeat-containing protein 34	WDR34	WDR34		Homo sapiens (Human)	9606	536
Q9P2L0	reviewed	WD repeat-containing protein 35 (Intraflagellar transport protein 121 homolog)	WDR35 IFT121 KIAA1336	WDR35	IFT121 KIAA1336	Homo sapiens (Human)	9606	1181
Q8NI36	reviewed	WD repeat-containing protein 36 (T-cell activation WD repeat-containing protein) (TA-WDRP)	WDR36	WDR36		Homo sapiens (Human)	9606	951
Q9Y484	reviewed	WD repeat domain phosphoinositide-interacting protein 4 (WIPI-4) (WD repeat-containing protein 45)	WDR45 WDRX1 WDRXI4 WIPI4 JM5	WDR45	WDRX1 WDRXI4 WIPI4	Homo sapiens (Human)	9606	360
Q8WVS4	reviewed	WD repeat-containing protein 60	WDR60	WDR60		Homo sapiens (Human)	9606	1066
O43379	reviewed	WD repeat-containing protein 62	WDR62 C19orf14	WDR62	C19orf14	Homo sapiens (Human)	9606	1518
Q3MJ13	reviewed	WD repeat-containing protein 72	WDR72	WDR72		Homo sapiens (Human)	9606	1102
Q6P4I2	reviewed	WD repeat-containing protein 73	WDR73 HSPC264	WDR73		Homo sapiens (Human)	9606	378
Q562E7	reviewed	WD repeat-containing protein 81	WDR81	WDR81		Homo sapiens (Human)	9606	1941
O76024	reviewed	Wolframin	WFS1	WFS1		Homo sapiens (Human)	9606	890
Q9P202	reviewed	Whirlin (Autosomal recessive deafness type 31 protein)	WHRN DFNB31 KIAA1526	WHRN	DFNB31 KIAA1526	Homo sapiens (Human)	9606	907
O43516	reviewed	WAS/WASL-interacting protein family member 1 (Protein PRPL-2) (Wiskott-Aldrich syndrome protein-interacting protein) (WASP-interacting protein)	WIPF1 WASPIP WIP	WIPF1	WASPIP WIP	Homo sapiens (Human)	9606	503
O95389	reviewed	WNT1-inducible-signaling pathway protein 3 (WISP-3) (CCN family member 6)	WISP3 CCN6 UNQ462/PRO790/PRO956	WISP3	CCN6	Homo sapiens (Human)	9606	354
Q9H4A3	reviewed	Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Erythrocyte 65 kDa protein) (p65) (Kinase deficient protein) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1) (hWNK1)	WNK1 HSN2 KDP KIAA0344 PRKWNK1	WNK1	HSN2 KDP KIAA0344 PRKWNK1	Homo sapiens (Human)	9606	2382
Q96J92	reviewed	Serine/threonine-protein kinase WNK4 (EC 2.7.11.1) (Protein kinase lysine-deficient 4) (Protein kinase with no lysine 4)	WNK4 PRKWNK4	WNK4	PRKWNK4	Homo sapiens (Human)	9606	1243
P04628	reviewed	Proto-oncogene Wnt-1 (Proto-oncogene Int-1 homolog)	WNT1 INT1	WNT1	INT1	Homo sapiens (Human)	9606	370
Q9GZT5	reviewed	Protein Wnt-10a	WNT10A	WNT10A		Homo sapiens (Human)	9606	417
O00744	reviewed	Protein Wnt-10b (Protein Wnt-12)	WNT10B WNT12	WNT10B	WNT12	Homo sapiens (Human)	9606	389
P56703	reviewed	Proto-oncogene Wnt-3 (Proto-oncogene Int-4 homolog)	WNT3 INT4	WNT3	INT4	Homo sapiens (Human)	9606	355
P56705	reviewed	Protein Wnt-4	WNT4 UNQ426/PRO864	WNT4		Homo sapiens (Human)	9606	351
P41221	reviewed	Protein Wnt-5a	WNT5A	WNT5A		Homo sapiens (Human)	9606	380
O00755	reviewed	Protein Wnt-7a	WNT7A	WNT7A		Homo sapiens (Human)	9606	349
Q9BUR4	reviewed	Telomerase Cajal body protein 1 (WD repeat-containing protein 79) (WD40 repeat-containing protein antisense to TP53 gene) (WRAP53beta)	WRAP53 TCAB1 WDR79	WRAP53	TCAB1 WDR79	Homo sapiens (Human)	9606	548
Q14191	reviewed	Werner syndrome ATP-dependent helicase (EC 3.6.4.12) (DNA helicase, RecQ-like type 3) (RecQ3) (Exonuclease WRN) (EC 3.1.-.-) (RecQ protein-like 2)	WRN RECQ3 RECQL2	WRN	RECQ3 RECQL2	Homo sapiens (Human)	9606	1432
P19544	reviewed	Wilms tumor protein (WT33)	WT1	WT1		Homo sapiens (Human)	9606	449
Q9NZC7	reviewed	WW domain-containing oxidoreductase (EC 1.1.1.-) (Fragile site FRA16D oxidoreductase) (Short chain dehydrogenase/reductase family 41C member 1)	WWOX FOR SDR41C1 WOX1	WWOX	FOR SDR41C1 WOX1	Homo sapiens (Human)	9606	414
P17861	reviewed	X-box-binding protein 1 (XBP-1) (Tax-responsive element-binding protein 5) (TREB-5) [Cleaved into: X-box-binding protein 1, cytoplasmic form; X-box-binding protein 1, luminal form]	XBP1 TREB5 XBP2	XBP1	TREB5 XBP2	Homo sapiens (Human)	9606	261
P47989	reviewed	Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)]	XDH XDHA	XDH	XDHA	Homo sapiens (Human)	9606	1333
P98170	reviewed	E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)	XIAP API3 BIRC4 IAP3	XIAP	API3 BIRC4 IAP3	Homo sapiens (Human)	9606	497
P51811	reviewed	Membrane transport protein XK (Kell complex 37 kDa component) (Kx antigen) (XK-related protein 1)	XK XKR1 XRG1	XK	XKR1 XRG1	Homo sapiens (Human)	9606	444
P23025	reviewed	DNA repair protein complementing XP-A cells (Xeroderma pigmentosum group A-complementing protein)	XPA XPAC	XPA	XPAC	Homo sapiens (Human)	9606	273
Q01831	reviewed	DNA repair protein complementing XP-C cells (Xeroderma pigmentosum group C-complementing protein) (p125)	XPC XPCC	XPC	XPCC	Homo sapiens (Human)	9606	940
O43895	reviewed	Xaa-Pro aminopeptidase 2 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Membrane-bound aminopeptidase P) (Membrane-bound APP) (Membrane-bound AmP) (mAmP) (X-Pro aminopeptidase 2)	XPNPEP2	XPNPEP2		Homo sapiens (Human)	9606	674
Q9NQH7	reviewed	Xaa-Pro aminopeptidase 3 (X-Pro aminopeptidase 3) (EC 3.4.11.9) (Aminopeptidase P3) (APP3)	XPNPEP3	XPNPEP3		Homo sapiens (Human)	9606	507
Q9UBH6	reviewed	Xenotropic and polytropic retrovirus receptor 1 (Protein SYG1 homolog) (Xenotropic and polytropic murine leukemia virus receptor X3) (X-receptor)	XPR1 SYG1 XR	XPR1	SYG1 XR	Homo sapiens (Human)	9606	696
O43543	reviewed	DNA repair protein XRCC2 (X-ray repair cross-complementing protein 2)	XRCC2	XRCC2		Homo sapiens (Human)	9606	280
O43542	reviewed	DNA repair protein XRCC3 (X-ray repair cross-complementing protein 3)	XRCC3	XRCC3		Homo sapiens (Human)	9606	346
Q13426	reviewed	DNA repair protein XRCC4 (X-ray repair cross-complementing protein 4)	XRCC4	XRCC4		Homo sapiens (Human)	9606	336
Q86Y38	reviewed	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I) (XT-I) (XylT-I)	XYLT1 XT1	XYLT1	XT1	Homo sapiens (Human)	9606	959
Q9H1B5	reviewed	Xylosyltransferase 2 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase II) (XT-II) (XylT-II)	XYLT2 XT2 UNQ3058/PRO9878	XYLT2	XT2	Homo sapiens (Human)	9606	865
P46937	reviewed	Transcriptional coactivator YAP1 (Yes-associated protein 1) (Protein yorkie homolog) (Yes-associated protein YAP65 homolog)	YAP1 YAP65	YAP1	YAP65	Homo sapiens (Human)	9606	504
P54577	reviewed	Tyrosine--tRNA ligase, cytoplasmic (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS) [Cleaved into: Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed]	YARS	YARS		Homo sapiens (Human)	9606	528
Q9Y2Z4	reviewed	Tyrosine--tRNA ligase, mitochondrial (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	YARS2 CGI-04	YARS2		Homo sapiens (Human)	9606	477
Q96TA2	reviewed	ATP-dependent zinc metalloprotease YME1L1 (EC 3.4.24.-) (ATP-dependent metalloprotease FtsH1) (Meg-4) (Presenilin-associated metalloprotease) (PAMP) (YME1-like protein 1)	YME1L1 FTSH1 YME1L UNQ1868/PRO4304	YME1L1	FTSH1 YME1L	Homo sapiens (Human)	9606	773
P43403	reviewed	Tyrosine-protein kinase ZAP-70 (EC 2.7.10.2) (70 kDa zeta-chain associated protein) (Syk-related tyrosine kinase)	ZAP70 SRK	ZAP70	SRK	Homo sapiens (Human)	9606	619
Q05516	reviewed	Zinc finger and BTB domain-containing protein 16 (Promyelocytic leukemia zinc finger protein) (Zinc finger protein 145) (Zinc finger protein PLZF)	ZBTB16 PLZF ZNF145	ZBTB16	PLZF ZNF145	Homo sapiens (Human)	9606	673
Q99592	reviewed	Zinc finger and BTB domain-containing protein 18 (58 kDa repressor protein) (Transcriptional repressor RP58) (Translin-associated zinc finger protein 1) (TAZ-1) (Zinc finger protein 238) (Zinc finger protein C2H2-171)	ZBTB18 RP58 TAZ1 ZNF238	ZBTB18	RP58 TAZ1 ZNF238	Homo sapiens (Human)	9606	522
Q9HC78	reviewed	Zinc finger and BTB domain-containing protein 20 (Dendritic-derived BTB/POZ zinc finger protein) (Zinc finger protein 288)	ZBTB20 DPZF ZNF288	ZBTB20	DPZF ZNF288	Homo sapiens (Human)	9606	741
O43167	reviewed	Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)	ZBTB24 KIAA0441 ZNF450	ZBTB24	KIAA0441 ZNF450	Homo sapiens (Human)	9606	697
