#,SID,CID,BioAssay_Source,RankScore,Outcome,Xref,URL,Comment,DepositDate,"Activity Outcome","Activity Score","p450-cyp2c9-Potency_&#956;M","p450-cyp2c9-Curve_Description","p450-cyp2c9-Fit_LogAC50","p450-cyp2c9-Fit_HillSlope","p450-cyp2c9-Fit_R2","p450-cyp2c9-Fit_InfiniteActivity_%","p450-cyp2c9-Fit_ZeroActivity_%","p450-cyp2c9-Fit_CurveClass","p450-cyp2c9-Excluded_Points","p450-cyp2c9-Max_Response","p450-cyp2c9-Activity at 0.0007 uM_%","p450-cyp2c9-Activity at 0.00160 uM_%","p450-cyp2c9-Activity at 0.00368 uM_%","p450-cyp2c9-Activity at 0.00820 uM_%","p450-cyp2c9-Activity at 0.018 uM_%","p450-cyp2c9-Activity at 0.041 uM_%","p450-cyp2c9-Activity at 0.091 uM_%","p450-cyp2c9-Activity at 0.204 uM_%","p450-cyp2c9-Activity at 0.457 uM_%","p450-cyp2c9-Activity at 1.022 uM_%","p450-cyp2c9-Activity at 2.286 uM_%","p450-cyp2c9-Activity at 5.111 uM_%","p450-cyp2c9-Activity at 11.43 uM_%","p450-cyp2c9-Activity at 25.56 uM_%","p450-cyp2c9-Activity at 57.14 uM_%"
6293,4248828,3242852,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-17.8844,,,-10.4162,,23.2978,,-3.4412,,-10.1109,,28.3331,,5.1234,,-17.8844
6294,4248825,729251,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,11.8746,,,3.1236,,14.5331,,10.3633,,19.4565,,21.6667,,-4.6975,,11.8746
6295,4248824,3242849,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,9.6435,,,-1.15,,30.9595,,21.9017,,24.4014,,6.8387,,1.1203,,9.6435
6296,4248751,3242788,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-23.1323,,,-5.1602,,19.3509,,24.4847,,-11.715,,9.4552,,-12.0226,,-23.1323
6297,4248726,3242766,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-24.1641,,,4.1093,,6.7274,,-1.1144,,2.9574,,32.5113,,-29.5095,,-24.1641
6298,4248720,599987,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-29.3435,,,10.856,,-0.4752,,-0.0737,,5.0556,,0.8415,,-22.0629,,-29.3435
6299,4248658,3242712,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-12.9774,,,-0.7719,,9.1291,,-0.6372,,5.4068,,0.648,,-10.4358,,-12.9774
6300,4248655,3242710,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-10.7075,,,-2.6198,,25.9725,,4.5353,,27.0546,,10.78,,4.117,,-10.7075
6301,4248653,3242708,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-18.2112,,,0.0767,,-15.4643,,-0.4069,,-10.4158,,2.6269,,-15.8383,,-18.2112
6302,4248579,3242645,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,13.4448,,,29.9712,,33.695,,21.3223,,21.9158,,19.7517,,55.643,,13.4448
6303,4248555,3162449,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-11.3647,,,38.7788,,-9.8221,,43.9053,,33.8435,,33.9076,,23.3539,,-11.3647
6304,4248553,3242621,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-18.7067,,,5.6499,,-8.6854,,-10.0431,,-13.5461,,-22.8037,,2.3055,,-18.7067
6305,4248487,3242556,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-2.5958,,,8.2916,,10.032,,5.7577,,2.121,,-2.0936,,-0.6782,,-2.5958
6306,4248397,3242474,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-6.8961,,,-33.8287,,5.5721,,5.2484,,-5.1331,,0.3099,,3.8651,,-6.8961
6307,4248385,3242468,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,12.0742,,,-7.1741,,40.2039,,11.2451,,15.2779,,-2.6083,,-4.6924,,12.0742
6308,4248345,3242433,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-4.2253,,,-2.1596,,-4.3637,,2.6145,,-1.2999,,-6.4546,,0.624,,-4.2253
6309,4248341,3242429,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-31.0613,,,-11.3085,,-24.4717,,-3.6101,,-0.4728,,10.7278,,-1.387,,-31.0613
6310,4248335,3242424,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-6.5346,,,6.5105,,17.1742,,18.3689,,33.8851,,20.6463,,28.5392,,-6.5346
6311,4248316,3242406,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-16.0656,,,1.4279,,-3.5968,,-8.7325,,2.1043,,-14.1856,,-5.2056,,-16.0656
6312,4248302,2833784,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-6.0066,,,1.4957,,9.9884,,4.2536,,0.6755,,0.2425,,1.0443,,-6.0066
6313,4248297,3242391,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,12.8738,,,-11.5135,,-7.9299,,-26.0809,,-18.0357,,-12.1966,,10.9238,,12.8738
6314,4248255,3242357,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-15.1913,,,6.2942,,-25.592,,-10.2454,,-22.3825,,-17.2963,,-15.3975,,-15.1913
6315,4248185,3242296,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-12.4395,,,-12.3929,,-49.5317,,-7.4389,,-39.5523,,14.8593,,-5.604,,-12.4395
6316,4248144,3242258,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-28.496,,,-7.565,,13.5089,,-10.9903,,-9.9815,,-21.0648,,-21.5332,,-28.496
6317,4248128,3242244,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-28.5942,,,43.8764,,19.7979,,-0.6806,,50.8647,,33.9833,,18.3597,,-28.5942
6318,4248095,773246,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,9.914,,,32.2584,,23.6192,,32.9981,,-4.2195,,-20.4995,,-16.5028,,9.914
6319,4248087,3242207,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,19.791,,,23.6391,,12.619,,2.7462,,5.9841,,7.3635,,-4.3496,,19.791
6320,4248061,776387,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-19.2445,,,33.215,,20.9107,,43.7211,,4.1867,,7.001,,-4.8887,,-19.2445
6321,4247959,3242099,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,0.4995,,,10.8666,,12.7241,,15.8359,,-5.4282,,-7.8819,,-1.8197,,0.4995
6322,4247932,2641318,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-28.5749,,,-1.0057,,16.0809,,49.6811,,31.7469,,30.2736,,12.9005,,-28.5749
6323,4247875,3242025,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-29.7886,,,-7.2125,,8.1945,,3.8497,,11.723,,14.2258,,-11.4769,,-29.7886
6324,4247854,3242007,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-21.9896,,,12.4062,,4.5272,,-4.5543,,-6.0149,,7.5056,,-11.0059,,-21.9896
6325,4247852,756904,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-9.574,,,25.5515,,31.9574,,20.5235,,-28.2345,,9.8239,,-5.2372,,-9.574
6326,4247846,714398,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-7.6578,,,20.1956,,-2.8897,,16.3881,,11.1121,,-1.3603,,7.1951,,-7.6578
6327,4247742,3241907,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-22.9373,,,-13.7752,,-8.327,,-16.3595,,-12.4857,,-3.5286,,-1.7186,,-22.9373
6328,4247708,3241878,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,14.9433,,,36.6362,,36.7738,,29.9833,,31.5611,,22.5309,,42.1822,,14.9433
6329,4247644,243414,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-4.3822,,,36.3132,,46.2044,,29.25,,7.3303,,6.526,,42.9706,,-4.3822
6330,4247631,304798,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-11.139,,,-9.4904,,29.2552,,-21.3657,,-34.6224,,11.9898,,22.421,,-11.139
6331,4247527,3241729,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-3.2027,,,-5.6141,,5.8223,,5.9213,,10.9065,,-3.0266,,-10.3181,,-3.2027
6332,4247519,3241722,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,13.6237,,,-1.2738,,16.2268,,9.7033,,0.4911,,22.8018,,0.4208,,13.6237
6333,4247501,3241708,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-30.0467,,,-5.2725,,-31.196,,-24.2231,,-5.1673,,-14.493,,-25.882,,-30.0467
6334,4247480,3241690,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-19.2164,,,12.0738,,5.6668,,6.4981,,1.363,,14.0429,,-2.1034,,-19.2164
6335,4247474,3241684,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,29.1429,,,7.1652,,35.5181,,15.8125,,-2.2122,,2.247,,3.1118,,29.1429
6336,4247469,3241680,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-8.0283,,,-18.0597,,9.389,,-19.5138,,-4.918,,-0.2477,,17.013,,-8.0283
6337,4247459,3241670,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-4.0632,,,-2.958,,-4.1993,,-8.6368,,-20.8691,,-2.0563,,-2.1464,,-4.0632
6338,4247458,3241669,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-8.3511,,,-9.9244,,25.6841,,10.4792,,13.8712,,-4.7108,,-14.025,,-8.3511
6339,4247434,3151386,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-18.4084,,,7.8707,,19.5923,,15.3743,,-3.1137,,18.5147,,13.2519,,-18.4084
6340,4247422,676595,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-17.9858,,,-8.2794,,-14.9447,,12.7595,,-16.5262,,1.0073,,-16.6866,,-17.9858
6341,4247361,3241580,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,12.5045,,,13.1535,,12.8227,,18.7839,,9.7744,,13.7761,,10.6274,,12.5045
6342,4247338,3241559,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-7.0457,,,-14.5964,,-27.5252,,-3.7741,,19.105,,8.6319,,12.6361,,-7.0457
6343,4247334,3241555,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,26.6569,,,7.2831,,0.0689,,-5.127,,-4.3529,,-3.8164,,3.853,,26.6569
6344,4247320,3241542,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-32.4725,,,-31.3453,,-24.7571,,-23.579,,-29.7382,,-29.2563,,-29.2361,,-32.4725
6345,4247316,744264,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-20.4205,,,-19.6652,,23.4174,,29.9523,,1.7757,,-4.9137,,-18.7147,,-20.4205
6346,4247305,3241530,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-13.3701,,,-3.3734,,2.1495,,-2.8203,,0.5021,,-30.529,,-18.4445,,-13.3701
6347,4247299,3241524,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-3.0225,,,13.0748,,-18.5005,,0.8142,,9.1038,,2.1787,,8.3282,,-3.0225
6348,4247276,3241505,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-11.6506,,,24.4329,,9.2498,,22.613,,8.4762,,1.2935,,6.1085,,-11.6506
6349,4247268,3241497,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-1.4136,,,-8.3478,,-0.0978,,-5.9187,,-4.2892,,3.95,,-9.7572,,-1.4136
6350,4247262,3241491,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,9.7499,,,15.3262,,17.2643,,37.3204,,25.4456,,-9.8963,,11.0358,,9.7499
6351,4247250,3241479,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-1.2272,,,6.5474,,10.9731,,7.8776,,1.7134,,-9.8246,,1.6862,,-1.2272
6352,4247249,3241478,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-10.1209,,,31.0588,,35.2165,,22.3856,,-6.4634,,-10.8656,,15.811,,-10.1209
6353,4247246,3241475,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-8.3986,,,11.847,,16.5416,,3.3025,,10.6425,,8.1913,,7.9345,,-8.3986
6354,4247237,2972179,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-16.7088,,,14.2153,,9.674,,4.362,,1.5227,,1.3438,,-2.994,,-16.7088
6355,4247219,3241450,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-7.0164,,,29.6671,,13.4679,,24.799,,17.9293,,11.5426,,8.9862,,-7.0164
6356,4247208,3241439,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,7.7626,,,7.0294,,13.702,,12.7265,,0.6346,,12.9924,,14.1577,,7.7626
6357,4247167,700794,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-33.1868,,,-25.9172,,-19.4033,,-39.1149,,-7.419,,-14.4032,,-18.8643,,-33.1868
6358,4247136,2974470,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-18.2571,,,18.1988,,32.9469,,40.6471,,27.8693,,9.9229,,-4.9301,,-18.2571
6359,4247110,3241353,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-21.4448,,,-1.0843,,48.5186,,44.5924,,-2.7109,,17.3317,,0.9844,,-21.4448
6360,4247103,2733295,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,7.4763,,,-2.6489,,-0.5504,,1.7382,,3.4532,,-8.0147,,5.5817,,7.4763
6361,4247099,3241346,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-5.5695,,,24.7079,,-5.4397,,12.9654,,11.6623,,7.6873,,-17.5906,,-5.5695
6362,4247040,693071,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,2.6557,,,8.8667,,-1.285,,-5.8736,,-6.2836,,-6.0788,,-14.3952,,2.6557
6363,4247014,68487,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,19.8496,,,26.3759,,27.9539,,27.8407,,36.7077,,18.627,,25.1706,,19.8496
6364,4246994,3241265,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-25.4832,,,-1.8787,,3.0825,,3.2358,,3.7049,,-3.5769,,-11.4415,,-25.4832
6365,4246962,3241236,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-23.8486,,,-12.1599,,-5.3583,,9.076,,10.6234,,6.8924,,9.9512,,-23.8486
6366,4246957,3241233,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,24.635,,,-7.8443,,-13.0314,,-17.6679,,-10.4889,,-28.6623,,1.0038,,24.635
6367,4246919,1518984,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,18.9441,,,3.2381,,-51.9386,,-2.8331,,0.2847,,-0.461,,3.0779,,18.9441
6368,4246887,3241172,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-1.4905,,,1.9964,,2.8555,,-0.025,,-1.7738,,4.6575,,10.5658,,-1.4905
6369,4246838,3241130,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-4.6031,,,5.8514,,5.7949,,-3.7236,,1.2418,,-0.5117,,-11.7956,,-4.6031
6370,4246836,3241128,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,30.1185,,,38.2882,,54.277,,32.1275,,20.0217,,8.9433,,64.2151,,30.1185
6371,4246787,3241084,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-1.876,,,-38.8258,,-30.764,,-6.108,,2.9136,,2.7777,,-0.1946,,-1.876
6372,4246775,3241074,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,18.8942,,,26.4031,,38.8219,,-9.9524,,24.2181,,23.5182,,6.7928,,18.8942
6373,4246720,3241025,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,14.7427,,,19.8059,,7.9695,,8.15,,8.1642,,5.1318,,17.6669,,14.7427
6374,4246708,752452,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-28.8432,,,4.2902,,-11.4791,,-1.2375,,-1.4763,,-10.7647,,-6.1282,,-28.8432
6375,4246688,3241002,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-22.7357,,,6.2504,,-0.2348,,6.149,,12.3333,,-5.3894,,-7.1103,,-22.7357
6376,4246626,3240947,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-0.0429,,,2.4367,,9.5674,,-5.9844,,-1.2172,,3.0266,,9.9885,,-0.0429
6377,4246597,3240920,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-3.2352,,,11.6999,,4.6586,,11.0894,,6.4263,,-3.2797,,0.7897,,-3.2352
6378,4246582,3240908,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,24.1451,,,31.8634,,29.4816,,31.0674,,33.0012,,24.5693,,31.1672,,24.1451
6379,4246573,3240900,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-9.5018,,,-2.597,,3.7892,,-4.7499,,-4.1839,,-9.0244,,-17.0108,,-9.5018
6380,4246524,3240860,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-23.6601,,,-8.8171,,-13.3056,,-10.8225,,0.1519,,-25.4811,,-16.1385,,-23.6601
6381,4246506,3240846,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,27.7177,,,0.5192,,11.1065,,0.3635,,-6.5783,,-13.3263,,-26.6698,,27.7177
6382,4246504,3240844,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-14.1266,,,12.4382,,11.8032,,2.387,,11.8416,,13.3299,,8.9319,,-14.1266
6383,4246472,3240818,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-26.7909,,,15.8026,,8.3364,,6.9954,,0.4827,,6.6388,,-3.6044,,-26.7909
6384,4246421,571564,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-16.8751,,,30.5884,,34.1016,,6.932,,1.2525,,16.6088,,7.032,,-16.8751
6385,4246418,3240767,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-6.6224,,,3.3834,,9.3565,,1.7913,,0.5844,,5.5238,,-14.0206,,-6.6224
6386,4246417,3240766,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,13.4702,,,2.9819,,8.7438,,-7.7533,,12.8516,,-10.8633,,13.2266,,13.4702
6387,4246413,1104762,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-16.4069,,,52.1752,,42.7912,,38.8818,,27.9022,,26.7756,,24.2221,,-16.4069
6388,4246403,3240754,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,2.0367,,,7.7253,,-14.9485,,21.1782,,2.1522,,16.2052,,10.8545,,2.0367
6389,4246388,3240742,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,23.0657,,,20.8329,,-1.5045,,1.3468,,10.3408,,-4.4284,,7.8994,,23.0657
6390,4246363,5322459,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-4.3785,,,11.3431,,18.7797,,17.0105,,-1.391,,10.9326,,14.5473,,-4.3785
6391,4246352,2771368,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-27.1793,,,-1.4498,,-2.0781,,13.7521,,-9.0197,,-1.7852,,-14.6692,,-27.1793
6392,4246349,698373,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,4.2109,,,9.4619,,-6.6518,,19.7358,,-6.2729,,22.7863,,15.8414,,4.2109
6393,4246313,3240677,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-12.1235,,,10.6297,,5.543,,3.88,,4.7523,,1.4356,,-10.6257,,-12.1235
6394,4246238,3240616,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-23.5813,,,5.2423,,27.0005,,-7.8915,,18.2146,,3.7227,,-0.4688,,-23.5813
6395,4246222,3240601,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-18.8722,,,-6.3137,,-13.8363,,-12.5946,,-16.6519,,-14.4555,,-17.792,,-18.8722
6396,4246142,3240524,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,6.4017,,,6.3155,,7.2507,,4.8641,,11.045,,-0.3037,,11.5897,,6.4017
6397,4246125,3240509,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-24.1462,,,6.7993,,-20.2907,,19.4044,,-30.4015,,18.266,,2.5327,,-24.1462
6398,4246097,6603311,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-2.9638,,,-8.2909,,8.8686,,13.1701,,2.6263,,10.4582,,21.7619,,-2.9638
6399,4246096,3240481,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-4.1701,,,27.6509,,16.372,,16.4393,,-0.891,,7.1894,,26.9359,,-4.1701
6400,4246078,3240467,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,4.7083,,,-0.3097,,0.9272,,-4.1325,,-5.4995,,8.0009,,-2.3693,,4.7083
6401,4246068,3240459,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-11.2552,,,8.6896,,8.1971,,8.2021,,-7.2847,,-16.6087,,1.0655,,-11.2552
6402,4246039,3240432,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-47.6437,,,-42.1629,,-36.8742,,34.351,,-16.1359,,-25.5994,,-25.4039,,-47.6437
6403,4246015,3240414,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,1.2633,,,-25.9774,,-2.1256,,-21.54,,-11.9281,,-6.4061,,-3.5538,,1.2633
6404,4246000,3240399,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-14.323,,,10.2804,,-0.3679,,-15.9891,,-8.8634,,-5.9796,,-14.9765,,-14.323
6405,4245991,3240389,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-10.083,,,-23.0173,,5.8297,,13.5615,,18.6677,,14.6977,,15.0565,,-10.083
6406,4245981,3240381,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-42.7732,,,-30.1529,,-10.9179,,0.9316,,-29.3539,,-15.1494,,-32.3167,,-42.7732
6407,4245973,3240374,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-10.3334,,,-11.2802,,12.4908,,-8.8179,,-8.0926,,-4.6691,,-10.0869,,-10.3334
6408,4245972,3240373,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-1.0495,,,26.2906,,-0.6532,,40.9593,,8.3431,,-9.2655,,9.2118,,-1.0495
6409,4245936,3240345,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,2.1059,,,17.9326,,23.6115,,18.8894,,20.1618,,34.1033,,28.8176,,2.1059
6410,4245932,3240341,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-9.7277,,,3.1635,,-4.7043,,2.0095,,11.815,,1.292,,9.3701,,-9.7277
6411,4245907,3240318,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-5.1595,,,-0.1861,,6.3484,,34.9072,,12.5533,,-3.3552,,-2.7868,,-5.1595
6412,4245906,3240317,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,18.0529,,,4.376,,38.0606,,38.052,,-2.8708,,15.002,,8.9792,,18.0529
6413,4245901,605292,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-7.7336,,,-10.9384,,-6.2363,,0.0421,,-11.5647,,10.9045,,-2.0263,,-7.7336
6414,4245898,1150890,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-21.0391,,,-5.3551,,-12.9159,,-11.1228,,6.5823,,2.7878,,-10.6044,,-21.0391
6415,4245775,3240206,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,12.2241,,,8.8226,,5.2775,,7.4242,,2.5207,,6.9051,,11.9651,,12.2241
6416,4245747,3240184,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-22.223,,,15.6152,,14.8664,,12.1113,,18.8948,,20.2236,,13.1517,,-22.223
6417,4245688,3240130,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-6.0262,,,28.3542,,15.0775,,11.8866,,19.8289,,-8.2397,,3.6722,,-6.0262
6418,4245670,1201476,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-9.9105,,,25.2793,,4.0821,,12.8508,,5.8253,,-3.7187,,8.2931,,-9.9105
6419,4245662,3240108,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-14.0433,,,-11.6841,,2.1639,,-15.5828,,-2.5568,,-13.3806,,-15.8789,,-14.0433
6420,4245632,3240079,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-3.8221,,,0.7056,,-16.8571,,-3.3779,,-8.4366,,-1.07,,-7.1969,,-3.8221
6421,4245627,3240075,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-1.5751,,,-0.2527,,0.1466,,0.5957,,-1.5638,,-6.2885,,-12.4558,,-1.5751
6422,4245568,3240024,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-16.6528,,,-1.7101,,6.4569,,2.6426,,5.6573,,1.244,,-13.1887,,-16.6528
6423,4245566,3240023,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-8.0648,,,-7.2398,,18.0052,,1.1414,,-7.4485,,23.9703,,16.0562,,-8.0648
6424,4245549,3240007,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,-5.7191,,,12.3403,,-4.7669,,-7.3815,,3.8052,,-4.9733,,16.7697,,-5.7191
6425,4245524,1266388,"NCGC",,Unspecified,,,"",2009/07/08,1,0,,,,,,,,4,,16.7511,,,-33.9698,,11.7698,,29.3377,,26.3455,,1.4609,,24.9362,,16.7511
